time,type,x,y,voltage,angle,pos,
4.3,robot,7.727453088902454,7.948956598487852,7.838522916865843,5.6850749345783225,11.986983623900532,
4.3500000000000005,path,7.650063509127063,7.98789733145984,7.837585322366914,4.06466134479638,12.000000000000018,
4.3500000000000005,robot,7.877224127573313,7.95735230159749,7.837585322366914,3.2084669921182214,12.136989796624366,
4.4,path,7.799831111173888,7.996130201697837,7.836968049983485,2.2478143493960254,12.150000000000018,
4.4,robot,8.027191520112945,7.960542889505257,7.836968049983485,1.2187959265609618,12.28699112553959,
4.45,path,7.949781623665368,7.999761827089056,7.836835158461165,0.5454711282108718,12.300000000000018,
4.45,robot,8.177188443573462,7.960540759858844,7.836835158461165,-8.134816934476962E-4,12.436988049015225,
4.5,path,8.099440749675669,7.999866171823178,7.837142810897669,-0.15494091136389443,12.450000000000019,
4.5,robot,8.327179904769102,7.959589230068905,7.837142810897669,-0.3634734221559767,12.586982528382114,
4.55,path,8.249438909300157,7.999145811742132,7.8376948742088235,-0.39711686321828665,12.60000000000002,
4.55,robot,8.47717441548174,7.9595571906080504,7.8376948742088235,-0.012238620254515827,12.736977042516633,
4.6000000000000005,path,8.399432544997858,7.997777458544367,7.838243460756923,-0.6501099692059711,12.75000000000002,
4.6000000000000005,robot,8.62715915492357,7.961438885039183,7.838243460756923,0.7187897487753319,12.886973585274678,
4.65,path,8.549418462447662,7.995731799443561,7.838589184952506,-0.9147136758071497,12.90000000000002,
4.65,robot,8.777113630601956,7.965111607566467,7.838589184952506,1.4030220646547205,13.036973030829461,
4.7,path,8.699393024875484,7.992977358469929,7.8386446294741905,-1.1918031438479488,13.05000000000002,
4.7,robot,8.927053538262184,7.969427082048754,7.8386446294741905,1.6485953515682703,13.186975028246712,
4.75,path,8.849352092622649,7.989480273521439,7.838444887749164,-1.4823461762301804,13.20000000000002,
4.75,robot,9.077023162341618,7.972607059988622,7.838444887749164,1.2147260941350109,13.336978362897062,
4.800000000000001,path,8.999290949238187,7.985204043690941,7.838111422714201,-1.787415948234809,13.350000000000021,
4.800000000000001,robot,9.227026212771205,7.972819640405777,7.838111422714201,0.08119803244825845,13.48698156395829,
4.8500000000000005,path,9.149204204238936,7.9801092423531585,7.837791316591437,-2.1082058799877927,13.500000000000021,
4.8500000000000005,robot,9.376973232825284,7.968761455077689,7.837791316591437,-1.5502818683273287,13.636983489583448,
4.9,path,9.299085691889253,7.974153189647796,7.837598754075637,-2.4460471346270083,13.650000000000022,
4.9,robot,9.526721254536257,7.960067359412398,7.837598754075637,-3.3227578939681712,13.786983680602617,
4.95,path,9.448928337946167,7.967289578099633,7.837579652158789,-2.8024292364235066,13.800000000000022,
4.95,robot,9.67618563343779,7.947417670676177,7.837579652158789,-4.837612183068181,13.936982397882279,
5.0,path,9.598724006176461,7.959468042602877,7.837707924192673,-3.1790245175034215,13.950000000000022,
5.0,robot,9.82542108685187,7.9323121391498725,7.837707924192673,-5.77976269957448,14.086980389996834,
5.050000000000001,path,9.74846332399692,7.9506336641510345,7.837908712737219,-3.5777172572773566,14.100000000000023,
5.050000000000001,robot,9.974593169729202,7.916591741860779,7.837908712737219,-6.015871404110651,14.236978527321563,
5.1000000000000005,path,9.898135444572867,7.940726396999224,7.8380949802643105,-4.000638488127379,14.250000000000023,
5.1000000000000005,robot,10.123867110119562,7.901861807896083,7.8380949802643105,-5.635542706109697,14.386977461432005,
5.15,path,10.0477277921334,7.929680401218836,7.8382015692201055,-4.450207959306113,14.400000000000023,
5.15,robot,10.273313627127864,7.88898823489116,7.8382015692201055,-4.923400462302626,14.536977429191422,
5.2,path,10.19722572419846,7.917423265301349,7.838204793278459,-4.929184835647561,14.550000000000024,
5.2,robot,10.422897809678751,7.877816073360673,7.838204793278459,-4.271383520195244,14.686978245398137,
5.25,path,10.34661212870299,7.903875094285038,7.838123172606993,-5.440729420246839,14.700000000000024,
5.25,robot,10.572522802813618,7.867198962889712,7.838123172606993,-4.058798689233451,14.836979450744499,
5.300000000000001,path,10.495866923128936,7.8889474361079035,7.838002637970854,-5.988478709603271,14.850000000000025,
5.300000000000001,robot,10.722053785870184,7.855332651521265,7.838002637970854,-4.537305312583619,14.986980531538459,
5.3500000000000005,path,10.644966434800915,7.8725420107898785,7.8378945585749324,-6.576639494053836,15.000000000000025,
5.3500000000000005,robot,10.871297985351875,7.840287895730492,7.8378945585749324,-5.756329754674739,15.136981117389764,
5.4,path,10.793882618445455,7.854549199672783,7.837835973444408,-7.210103804759058,15.150000000000025,
5.4,robot,11.019996946734237,7.820574693093449,7.837835973444408,-7.551735905345419,15.286981088971103,
5.45,path,10.9425820663286,7.834846240017928,7.837838815310528,-7.894593073451631,15.300000000000026,
5.45,robot,11.16789550681218,7.795557472151411,7.837838815310528,-9.600772808912536,15.436980573692857,
5.5,path,11.091024754745241,7.8132950551381235,7.837890343135202,-8.63683947501687,15.450000000000026,
5.5,robot,11.314870014476943,7.765586191610008,7.837890343135202,-11.525819217724063,15.586979852226426,
5.550000000000001,path,11.23916242552365,7.78973963495651,7.83796248977835,-9.444815643821073,15.600000000000026,
5.550000000000001,robot,11.461016275210394,7.731806273146914,7.83796248977835,-13.014662395384462,15.736979226950933,
5.6000000000000005,path,11.386936484640778,7.764002857517077,7.838025017327711,-10.328027847416081,15.750000000000027,
5.6000000000000005,robot,11.60661066961677,7.695720590424082,7.838025017327711,-13.920286800055043,15.886978907551034,
5.65,path,11.534275260540426,7.735882611622955,7.838056957317564,-11.297892986650936,15.900000000000027,
5.65,robot,11.751956735484384,7.658645874832084,7.838056957317564,-14.309796763220056,16.03697895221576,
5.7,path,11.681090353405612,7.705147053615577,7.838052490844683,-12.36822660724323,16.050000000000026,
5.7,robot,11.897213118495737,7.62122021363933,7.838052490844683,-14.448155753421814,16.186979275286266,
5.75,path,11.827271768526602,7.671528780354257,7.8380201837941375,-13.555878926897037,16.200000000000024,
5.75,robot,12.04228859522496,7.583098891040314,7.8380201837941375,-14.722716282897368,16.336979705902014,
5.800000000000001,path,11.972681323691289,7.634717666885754,7.837977122219209,-14.88156786323674,16.350000000000023,
5.800000000000001,robot,12.186810677614583,7.5429307955682585,7.837977122219209,-15.5326025355235,16.486980066541864,
5.8500000000000005,path,12.117143613694392,7.594352081661305,7.837941058233989,-16.370973127992784,16.50000000000002,
5.8500000000000005,robot,12.330119920826364,7.498630540986494,7.837941058233989,-17.17760798466778,16.63698023902824,
5.9,path,12.260433520111636,7.550008181028096,7.837923809596271,-18.0561718709194,16.65000000000002,
5.9,robot,12.471268489707555,7.447865703859124,7.837923809596271,-19.781392740710707,16.786980196314154,
5.95,path,12.40225873861646,7.501187077234083,7.837928081004742,-19.97750706143944,16.80000000000002,
5.95,robot,12.609063087092732,7.388598609011208,7.837928081004742,-23.273115072941746,16.936979994981535,
6.0,path,12.54223514527023,7.447299957431783,7.8379482142665555,-22.185968540743147,16.950000000000017,
6.0,robot,12.742195249162519,7.319491803774215,7.8379482142665555,-27.43311418273009,17.08697973867278,
6.050000000000001,path,12.679851922238868,7.387651972855598,7.8379738451417555,-24.746089018839314,17.100000000000016,
6.050000000000001,robot,12.869419645407943,7.240031808827333,7.8379738451417555,-31.987486196431977,17.236979531329208,
6.1000000000000005,path,12.81442233291572,7.321427415634405,7.83799457949892,-27.739110519411042,17.250000000000014,
6.1000000000000005,robot,12.98965525240629,7.150346965179085,7.83799457949892,-36.71959554750122,17.386979439230753,
6.15,path,12.945015429436616,7.247682274288058,7.838003789344251,-31.265539265856944,17.400000000000013,
6.15,robot,13.10189667276383,7.050838804771732,7.838003789344251,-41.55874369139934,17.53697947400253,
6.2,path,13.070365409087309,7.165357221656217,7.838000312166594,-35.44475889053052,17.55000000000001,
6.2,robot,13.204939459346754,6.941833201386154,7.838000312166594,-46.610737195960205,17.686979598789904,
6.25,path,13.188763165408576,7.073335932505371,7.837987833428906,-40.40655110253209,17.70000000000001,
6.25,robot,13.297055450830698,6.823449546447373,7.837987833428906,-52.11301160013876,17.83697975093561,
6.300000000000001,path,13.29795746819205,6.970588650781104,7.837972618858325,-46.265279501248926,17.85000000000001,
6.300000000000001,robot,13.375822116810669,6.695794354726733,7.837972618858325,-58.32430481040588,17.986979869745007,
6.3500000000000005,path,13.395141280481159,6.856444516299186,7.83796073791836,-53.065886848812454,18.000000000000007,
